first_name,second_name,season,element_type,cost_change_start,now_cost,form,ict_index,chance_of_playing_next_round,points_per_game,total_points,player_id,team_id,start_cost,position
Leif,Davis,2021,2,-1,39,0.0,0.3,75,1.0,2,leif_davis,Leeds,40,DEF
Oliver,Casey,2021,2,-2,38,0.0,0.0,None,0.0,0,oliver_casey,Leeds,40,DEF
Robin,Koch,2021,2,-2,43,0.2,31.4,100,2.8,33,robin_koch,Leeds,45,DEF
Rodrigo,Moreno,2021,4,-3,57,0.2,100.4,75,2.8,56,rodrigo_moreno,Leeds,60,FWD
Elia,Caprile,2021,1,0,40,0.0,0.0,None,0.0,0,elia_caprile,Leeds,40,GK
Mateusz,Bogusz,2021,3,-2,43,0.0,0.0,0,0.0,0,mateusz_bogusz,Leeds,45,MID
Diego,Llorente,2021,2,-1,44,3.4,22.6,100,2.6,18,diego_llorente,Leeds,45,DEF
Raphael,Dias Belloli,2021,3,2,57,4.6,206.4,100,4.5,107,raphael_dias_belloli,Leeds,55,MID
Jack,Jenkins,2021,3,0,45,0.0,0.0,None,0.0,0,jack_jenkins,Leeds,45,MID
Niall,Huggins,2021,4,0,45,0.0,0.6,None,1.0,1,niall_huggins,Leeds,45,FWD
Charlie,Cresswell,2021,2,0,40,0.0,0.0,None,0.0,0,charlie_cresswell,Leeds,40,DEF
Joe,Gelhardt,2021,4,0,45,0.0,0.0,None,0.0,0,joe_gelhardt,Leeds,45,FWD
Gaetano,Berardi,2021,2,0,40,0.0,0.0,None,0.0,0,gaetano_berardi,Leeds,40,DEF
James,Milner,2021,3,-2,53,1.0,41.5,100,1.8,36,james_milner,Liverpool,55,MID
Konstantinos,Tsimikas,2021,2,-1,49,0.0,0.0,100,1.0,1,konstantinos_tsimikas,Liverpool,50,DEF
Georginio,Wijnaldum,2021,3,-2,53,2.4,85.5,None,2.7,78,georginio_wijnaldum,Liverpool,55,MID
Jordan,Henderson,2021,3,-1,54,0.2,72.9,0,2.7,56,jordan_henderson,Liverpool,55,MID
Adrián,San Miguel del Castillo,2021,1,-3,42,1.8,5.9,None,3.7,11,adrian_san_miguel_del_castillo,Liverpool,45,GK
Joel,Matip,2021,2,-1,54,0.0,30.6,0,4.2,42,joel_matip,Liverpool,55,DEF
Xherdan,Shaqiri,2021,3,-1,64,0.6,40.4,100,2.0,24,xherdan_shaqiri,Liverpool,65,MID
Alex,Oxlade-Chamberlain,2021,3,-2,63,0.4,10.2,100,1.3,12,alex_oxlade_chamberlain,Liverpool,65,MID
Roberto,Firmino,2021,4,-4,91,1.8,203.6,75,3.8,102,roberto_firmino,Liverpool,95,FWD
Virgil,van Dijk,2021,2,-3,62,0.0,15.3,0,3.0,15,virgil_van_dijk,Liverpool,65,DEF
Sadio,Mané,2021,3,-2,118,2.6,230.9,100,4.6,120,sadio_mane,Liverpool,120,MID
Alisson,Ramses Becker,2021,1,-1,59,3.2,51.4,100,3.7,89,alisson_ramses_becker,Liverpool,60,GK
Fabio Henrique,Tavares,2021,3,-1,54,1.2,43.0,100,2.2,47,fabio_henrique_tavares,Liverpool,55,MID
Mohamed,Salah,2021,3,4,124,2.4,271.3,100,6.2,174,mohamed_salah,Liverpool,120,MID
Andrew,Robertson,2021,2,1,71,3.6,165.5,100,3.9,113,andrew_robertson,Liverpool,70,DEF
Divock,Origi,2021,4,-4,51,0.2,11.1,75,1.1,10,divock_origi,Liverpool,55,FWD
Harry,Wilson,2021,3,-4,51,0.0,0.0,0,0.0,0,harry_wilson,Liverpool,55,MID
Trent,Alexander-Arnold,2021,2,-2,73,4.4,163.3,100,3.5,94,trent_alexander_arnold,Liverpool,75,DEF
Joseph,Gomez,2021,2,-3,52,0.0,12.5,0,1.4,10,joseph_gomez,Liverpool,55,DEF
Naby,Keita,2021,3,-3,52,0.6,29.0,100,1.5,15,naby_keita,Liverpool,55,MID
Curtis,Jones,2021,3,-1,44,2.4,70.4,None,2.1,43,curtis_jones,Liverpool,45,MID
Neco,Williams,2021,2,-2,38,0.4,12.2,None,2.0,10,neco_williams,Liverpool,40,DEF
Harvey,Elliott,2021,3,-2,43,0.0,0.0,0,0.0,0,harvey_elliott,Liverpool,45,MID
Diogo,Jota,2021,3,1,66,2.0,70.5,100,4.8,57,diogo_jota,Liverpool,65,MID
Thiago,Alcántara do Nascimento,2021,3,-5,55,1.8,56.3,100,1.8,27,thiago_alcantara_do_nascimento,Liverpool,60,MID
Caoimhin,Kelleher,2021,1,0,45,0.0,5.8,75,5.0,10,caoimhin_kelleher,Liverpool,45,GK
Nathaniel,Phillips,2021,2,0,40,3.2,27.0,100,2.9,29,nathaniel_phillips,Liverpool,40,DEF
Rhys,Williams,2021,2,0,40,0.4,6.1,100,1.7,5,rhys_williams,Liverpool,40,DEF
Leighton,Clarkson,2021,3,0,45,0.0,0.0,None,0.0,0,leighton_clarkson,Liverpool,45,MID
Jake,Cain,2021,3,0,45,0.0,0.0,None,0.0,0,jake_cain,Liverpool,45,MID
Ozan,Kabak,2021,2,0,50,3.0,9.6,100,3.0,15,ozan_kabak,Liverpool,50,DEF
Ben,Davies2,2021,2,-2,48,0.0,0.0,100,0.0,0,ben_davies2,Liverpool,50,DEF
Liam,Hughes,2021,1,0,40,0.0,0.0,None,0.0,0,liam_hughes,Liverpool,40,GK
Jakub,Ojrzynski,2021,1,0,40,0.0,0.0,None,0.0,0,jakub_ojrzynski,Liverpool,40,GK
Fernando,Luiz Rosa,2021,2,-1,54,1.8,28.9,100,2.6,39,fernando_luiz_rosa,Manchester City,55,DEF
Claudio,Bravo,2021,1,0,45,0.0,0.0,0,0.0,0,claudio_bravo,Manchester City,45,GK
Sergio,Agüero,2021,4,-2,103,1.5,23.4,100,1.9,15,sergio_aguero,Manchester City,105,FWD
Nicolás,Otamendi,2021,2,-1,49,0.0,0.0,0,0.0,0,nicolas_otamendi,Manchester City,50,DEF
Kyle,Walker,2021,2,1,61,1.0,52.9,100,3.8,76,kyle_walker,Manchester City,60,DEF
Ilkay,Gündogan,2021,3,6,61,3.2,181.2,100,6.2,142,ilkay_gundogan,Manchester City,55,MID
Kevin,De Bruyne,2021,3,4,119,4.8,259.6,100,5.4,125,kevin_de_bruyne,Manchester City,115,MID
John,Stones,2021,2,3,53,5.2,67.5,None,6.8,122,john_stones,Manchester City,50,DEF
Benjamin,Mendy,2021,2,-1,59,1.2,16.4,100,3.9,31,benjamin_mendy,Manchester City,60,DEF
Riyad,Mahrez,2021,3,-4,81,7.3,190.7,None,5.6,129,riyad_mahrez,Manchester City,85,MID
Raheem,Sterling,2021,3,-1,114,2.0,220.1,100,5.3,132,raheem_sterling,Manchester City,115,MID
João Pedro Cavaco,Cancelo,2021,2,6,61,3.3,138.1,100,5.3,122,joao_pedro_cavaco_cancelo,Manchester City,55,DEF
Ederson,Santana de Moraes,2021,1,1,61,3.3,45.2,100,4.4,129,ederson_santana_de_moraes,Manchester City,60,GK
Nathan,Aké,2021,2,-1,54,0.0,16.6,100,3.5,21,nathan_ake,Manchester City,55,DEF
Aymeric,Laporte,2021,2,0,60,1.5,27.4,100,3.6,43,aymeric_laporte,Manchester City,60,DEF
Bernardo Mota,Veiga de Carvalho e Silva,2021,3,-1,74,1.5,109.6,100,3.4,74,bernardo_mota_veiga_de_carvalho_e_silva,Manchester City,75,MID
Gabriel Fernando,de Jesus,2021,4,-3,92,4.0,129.3,100,4.2,89,gabriel_fernando_de_jesus,Manchester City,95,FWD
Oleksandr,Zinchenko,2021,2,0,55,2.0,47.7,100,4.0,56,oleksandr_zinchenko,Manchester City,55,DEF
Phil,Foden,2021,3,-4,61,2.2,151.8,None,4.9,107,phil_foden,Manchester City,65,MID
Tommy,Doyle,2021,3,-1,44,0.0,0.0,100,0.0,0,tommy_doyle,Manchester City,45,MID
Rodrigo,Hernandez,2021,3,-2,53,1.3,114.9,100,2.6,70,rodrigo_hernandez,Manchester City,55,MID
Ferran,Torres,2021,3,-1,69,1.5,67.9,100,3.2,54,ferran_torres,Manchester City,70,MID
Eric,Garcia,2021,2,-3,47,0.2,6.3,100,1.0,4,eric_garcia,Manchester City,50,DEF
Adrián,Bernabé,2021,3,0,45,0.0,0.0,100,0.0,0,adrian_bernabe,Manchester City,45,MID
Zack,Steffen,2021,1,-1,44,0.0,1.0,None,2.0,2,zack_steffen,Manchester City,45,GK
Liam,Delap,2021,4,-2,43,0.0,0.2,None,1.0,1,liam_delap,Manchester City,45,FWD
Cole,Palmer,2021,3,-1,44,0.0,0.0,100,0.0,0,cole_palmer,Manchester City,45,MID
Rúben Santos,Gato Alves Dias,2021,2,6,61,4.5,81.0,100,4.7,127,ruben_santos_gato_alves_dias,Manchester City,55,DEF
James,Trafford,2021,1,0,40,0.0,0.0,None,0.0,0,james_trafford,Manchester City,40,GK
Scott,Carson,2021,1,-1,39,0.0,0.0,100,0.0,0,scott_carson,Manchester City,40,GK
Felix,Nmecha,2021,3,0,45,0.0,0.0,None,0.0,0,felix_nmecha,Manchester City,45,MID
Luke,Mbete,2021,2,0,40,0.0,0.0,None,0.0,0,luke_mbete,Manchester City,40,DEF
Taylor,Harwood-Bellis,2021,2,0,40,0.0,0.0,0,0.0,0,taylor_harwood_bellis,Manchester City,40,DEF
Claudio,Gomes,2021,3,0,45,0.0,0.0,None,0.0,0,claudio_gomes,Manchester City,45,MID
Sergio,Romero,2021,1,-1,49,0.0,0.0,0,0.0,0,sergio_romero,Manchester United,50,GK
Juan,Mata,2021,3,-2,58,0.2,25.6,50,2.9,20,juan_mata,Manchester United,60,MID
David,de Gea,2021,1,-2,53,2.4,41.5,100,3.6,87,david_de_gea,Manchester United,55,GK
Chris,Smalling,2021,2,-1,49,0.0,0.0,0,0.0,0,chris_smalling,Manchester United,50,DEF
Odion,Ighalo,2021,4,-4,61,0.0,0.2,0,1.0,1,odion_ighalo,Manchester United,65,FWD
Marcos,Rojo,2021,2,-2,48,0.0,0.0,0,0.0,0,marcos_rojo,Manchester United,50,DEF
Nemanja,Matic,2021,3,-3,47,1.2,38.4,100,1.9,29,nemanja_matic,Manchester United,50,MID
Paul,Pogba,2021,3,-4,76,0.0,77.6,100,3.4,65,paul_pogba,Manchester United,80,MID
Phil,Jones,2021,2,-2,48,0.0,0.0,0,0.0,0,phil_jones,Manchester United,50,DEF
Harry,Maguire,2021,2,0,55,6.2,112.6,100,3.9,113,harry_maguire,Manchester United,55,DEF
Frederico,Rodrigues de Paula Santos,2021,3,-2,53,2.6,76.9,None,2.2,50,frederico_rodrigues_de_paula_santos,Manchester United,55,MID
Luke,Shaw,2021,2,2,52,7.4,147.5,100,4.3,108,luke_shaw,Manchester United,50,DEF
Bruno Miguel,Borges Fernandes,2021,3,10,115,6.2,327.2,None,7.2,209,bruno_miguel_borges_fernandes,Manchester United,105,MID
Anthony,Martial,2021,4,-4,86,1.6,126.8,100,3.4,75,anthony_martial,Manchester United,90,FWD
Andreas,Pereira,2021,3,-2,48,0.0,0.0,0,0.0,0,andreas_pereira,Manchester United,50,MID
Dean,Henderson,2021,1,-3,52,4.0,11.9,None,4.2,25,dean_henderson,Manchester United,55,GK
Marcus,Rashford,2021,3,0,95,5.2,207.3,100,4.8,140,marcus_rashford,Manchester United,95,MID
Axel,Tuanzebe,2021,2,-4,41,0.0,3.6,100,0.3,2,axel_tuanzebe,Manchester United,45,DEF
Victor,Lindelöf,2021,2,-2,48,4.4,53.9,100,3.9,86,victor_lindelof,Manchester United,50,DEF
Scott,McTominay,2021,3,-1,49,2.4,86.7,100,3.1,78,scott_mctominay,Manchester United,50,MID
Eric,Bailly,2021,2,-2,48,1.6,16.4,100,3.4,27,eric_bailly,Manchester United,50,DEF
Daniel,James,2021,3,-3,62,3.4,50.8,100,2.8,34,daniel_james,Manchester United,65,MID
Timothy,Fosu-Mensah,2021,2,-2,43,0.0,6.4,0,0.0,0,timothy_fosu_mensah,Manchester United,45,DEF
Aaron,Wan-Bissaka,2021,2,2,57,5.0,105.0,100,4.4,120,aaron_wan_bissaka,Manchester United,55,DEF
José Diogo,Dalot Teixeira,2021,2,-2,48,0.0,0.0,0,0.0,0,jose_diogo_dalot_teixeira,Manchester United,50,DEF
Mason,Greenwood,2021,3,-5,70,2.2,79.2,100,2.2,50,mason_greenwood,Manchester United,75,MID
Tahith,Chong,2021,3,-1,44,0.0,0.0,0,0.0,0,tahith_chong,Manchester United,45,MID
James,Garner,2021,3,-1,44,0.0,0.0,0,0.0,0,james_garner,Manchester United,45,MID
Brandon,Williams,2021,2,-3,42,0.2,0.1,100,1.0,2,brandon_williams,Manchester United,45,DEF
Teden,Mengi,2021,2,-1,39,0.0,0.0,0,0.0,0,teden_mengi,Manchester United,40,DEF
Donny,van de Beek,2021,3,-4,66,0.0,18.5,100,1.4,18,donny_van_de_beek,Manchester United,70,MID
Alex Nicolao,Telles,2021,2,-1,54,0.0,31.9,100,3.1,22,alex_nicolao_telles,Manchester United,55,DEF
Edinson,Cavani,2021,4,-2,78,0.4,76.1,100,3.3,60,edinson_cavani,Manchester United,80,FWD
Facundo,Pellistri,2021,3,-3,52,0.0,0.0,0,0.0,0,facundo_pellistri,Manchester United,55,MID
Lee,Grant,2021,1,0,40,0.0,0.0,None,0.0,0,lee_grant,Manchester United,40,GK
Amad,Diallo,2021,3,-1,54,0.0,0.0,None,0.0,0,amad_diallo,Manchester United,55,MID
Shola,Shoretire,2021,3,0,45,0.2,0.1,None,1.0,1,shola_shoretire,Manchester United,45,MID
Nathan,Bishop,2021,1,0,40,0.0,0.0,None,0.0,0,nathan_bishop,Manchester United,40,GK
Joseph,Willock,2021,3,-3,47,2.2,40.1,None,2.1,29,joseph_willock,Newcastle United,50,MID
Andy,Carroll,2021,4,-4,51,0.4,27.6,100,1.8,28,andy_carroll,Newcastle United,55,FWD
Jonjo,Shelvey,2021,3,-2,53,2.2,94.8,100,2.4,50,jonjo_shelvey,Newcastle United,55,MID
Matt,Ritchie,2021,3,-1,49,0.2,32.5,100,1.4,13,matt_ritchie,Newcastle United,50,MID
Federico,Fernández,2021,2,-3,47,0.0,40.0,100,2.1,34,federico_fernandez,Newcastle United,50,DEF
Ciaran,Clark,2021,2,0,45,2.2,47.7,100,2.2,40,ciaran_clark,Newcastle United,45,DEF
Karl,Darlow,2021,1,0,50,0.4,68.3,100,3.2,80,karl_darlow,Newcastle United,50,GK
Martin,Dubravka,2021,1,-2,48,3.4,11.3,100,4.2,17,martin_dubravka,Newcastle United,50,GK
Florian,Lejeune,2021,2,-2,43,0.0,0.0,0,0.0,0,florian_lejeune,Newcastle United,45,DEF
Jamaal,Lascelles,2021,2,-3,42,5.2,50.7,100,2.4,43,jamaal_lascelles,Newcastle United,45,DEF
Dwight,Gayle,2021,4,-1,59,0.8,22.2,100,1.8,20,dwight_gayle,Newcastle United,60,FWD
Christian,Atsu,2021,3,-3,52,0.0,0.0,0,0.0,0,christian_atsu,Newcastle United,55,MID
